Document,Recall,Precision,JS_similairty
06_34.xml,0.444444444,0.8,0.477210284
06_341.xml,0.230769231,0.5,0.511891773
06_342.xml,0.142857143,0.222222222,0.605441317
06_343.xml,1,0.333333333,0.62114777
06_348.xml,0.5,0.4,0.472143762
06_349.xml,0,0,0.693147181
06_35.xml,0.5,0.25,0.652904712
06_350.xml,0,0,0.693147181
06_351.xml,0.5,1,0.590336288
06_352.xml,0.5,1,0.590336288
06_354.xml,0.5,0.333333333,0.550856161
06_355.xml,0.333333333,0.25,0.495566273
06_356.xml,0.5,0.8,0.48549645
06_36.xml,0.166666667,0.2,0.6329578
06_360.xml,0.2,0.5,0.618715486
06_361.xml,0.25,0.5,0.506032599
06_362.xml,0,0,0.575609302
06_363.xml,0.8,0.6,0.613192
06_364.xml,0.2,0.5,0.627630687
06_366.xml,0.666666667,0.25,0.516020732
06_367.xml,0.5,1,0.385201312
06_37.xml,1,0.5,0.552018726
06_371.xml,0.666666667,0.8,0.477925848
06_373.xml,0.5,0.2,0.534853275
06_376.xml,0.5,0.2,0.693147181
06_377.xml,0,0,0.693147181
06_378.xml,1,0.666666667,0.664749645
06_379.xml,0.333333333,0.2,0.641546709
06_38.xml,0.8,0.75,0.587250896
06_382.xml,0,0,0.693147181
06_383.xml,0.8,0.5,0.454076082
06_384.xml,0.333333333,0.428571429,0.592441651
06_385.xml,0.5,0.8,0.499848473
06_386.xml,0.25,0.125,0.610783876
06_387.xml,0.5,0.75,0.456401379
06_388.xml,0.142857143,0.5,0.565077335
06_389.xml,0.333333333,0.2,0.470770188
06_39.xml,0.4,0.5,0.504766053
06_392.xml,0.75,0.25,0.490119209
06_393.xml,1,0.5,0.447580731
06_394.xml,0.3,0.5,0.470700586
06_395.xml,0,0,0.554630872
06_396.xml,0.5,0.6,0.547072655
06_397.xml,0.5,0.6,0.541409808
06_399.xml,0.625,1,0.532940542
06_4.xml,0.272727273,0.333333333,0.531636326
06_40.xml,0.333333333,0.25,0.605146822
06_400.xml,0.2,0.142857143,0.554418411
06_401.xml,0.6,0.4,0.49235238
06_402.xml,0.625,0.5,0.427963131
06_403.xml,0.75,0.75,0.561816512
06_404.xml,0.24,0.25,0.471585922
06_405.xml,0,0,0.693147181
06_406.xml,0.666666667,1,0.57085055
06_407.xml,0.428571429,0.6,0.505553462
06_408.xml,0.333333333,0.5,0.440181567
06_41.xml,0.090909091,0.25,0.55199598
06_410.xml,0.5625,0.6,0.473052773
06_414.xml,0.25,0.2,0.548985635
06_416.xml,0.6,0.6,0.561897145
06_417.xml,0.642857143,0.5,0.506189083
06_419.xml,0.333333333,0.6,0.460333996
06_42.xml,0.222222222,0.25,0.462748773
06_420.xml,0.5,0.666666667,0.439586715
06_421.xml,0.75,0.375,0.507075888
06_425.xml,0.166666667,0.142857143,0.578348705
06_426.xml,0.75,0.666666667,0.392972512
06_427.xml,0.333333333,0.166666667,0.568645105
06_43.xml,0.333333333,0.5,0.482303673
06_430.xml,0.333333333,0.8,0.619769202
06_431.xml,0.555555556,0.333333333,0.498519396
06_432.xml,0.5,0.6,0.564234936
06_433.xml,0.454545455,0.4,0.477287874
06_434.xml,0.333333333,0.166666667,0.595732231
06_435.xml,0.666666667,0.4,0.412071164
06_436.xml,1,0.5,0.473622434
06_437.xml,0.714285714,1,0.518810516
06_438.xml,0.2,0.166666667,0.586787291
06_44.xml,0.375,0.285714286,0.4384001
06_440.xml,0.272727273,0.6,0.497184921
06_442.xml,0.5,0.4,0.490109577
06_443.xml,0.5,0.666666667,0.479771868
06_444.xml,0.2,0.8,0.645515123
06_445.xml,0.571428571,0.333333333,0.484084881
06_446.xml,0.428571429,0.4,0.501368248
06_447.xml,0.5,0.333333333,0.501034837
06_449.xml,0.428571429,1,0.379307961
06_45.xml,0.363636364,0.666666667,0.404191566
06_450.xml,0.461538462,0.333333333,0.556155061
06_451.xml,0.666666667,0.75,0.543330131
06_452.xml,0.470588235,0.428571429,0.403912977
06_453.xml,0.2,0.222222222,0.426732326
06_455.xml,0,0,0.693147181
06_457.xml,0.166666667,0.333333333,0.617735401
06_458.xml,0.333333333,0.833333333,0.570061139
06_459.xml,0.5,0.6,0.432239127
06_46.xml,0,0,0.693147181
06_460.xml,0.833333333,0.4,0.460867025
06_462.xml,0.5,0.25,0.464662768
06_463.xml,0.666666667,0.4,0.49772416
06_465.xml,0.6,0.2,0.433002347
06_466.xml,0.6,0.5,0.620364482
06_468.xml,0.636363636,1,0.451927657
06_469.xml,0.260869565,0.428571429,0.449106668
06_47.xml,0.5,0.333333333,0.693147181
06_470.xml,0.5,0.666666667,0.451828746
06_472.xml,0,0,0.667023615
06_473.xml,0,0,0.480679476
06_475.xml,0,0,0.693147181
06_478.xml,0,0,0.693147181
06_481.xml,0.5,0.4,0.461492541
06_484.xml,0.428571429,1,0.501731572
06_487.xml,0.75,0.5,0.489640828
06_488.xml,0.166666667,0.285714286,0.487113805
06_489.xml,0.7,0.75,0.455494091
06_49.xml,0,0,0.693147181
06_490.xml,0.5,0.25,0.528450324
06_494.xml,0.666666667,0.75,0.521226052
06_495.xml,0.285714286,0.25,0.617244393
06_496.xml,0.833333333,0.571428571,0.420983762
06_497.xml,0.625,0.5,0.517015844
06_498.xml,0.25,0.25,0.476153473
06_499.xml,0.75,0.6,0.456909165
06_50.xml,1,1,0.570250298
06_500.xml,0.333333333,0.4,0.654896043
06_503.xml,0.6,0.8,0.466660589
06_505.xml,0.7,1,0.488555524
06_506.xml,0.333333333,0.2,0.508886321
06_507.xml,0.333333333,0.666666667,0.693147181
06_508.xml,0,0,0.658012277
06_51.xml,0.2,0.25,0.578162564
06_510.xml,0,0,0.693147181
06_511.xml,0.666666667,0.5,0.528870469
06_515.xml,0.666666667,0.5,0.501960901
06_516.xml,0.461538462,0.75,0.441144952
06_517.xml,0.285714286,0.5,0.592999822
06_518.xml,1,0.4,0.536770102
06_519.xml,0.666666667,0.75,0.530164969
06_52.xml,0.333333333,0.428571429,0.580101455
06_520.xml,0.162162162,0.8,0.609149459
06_522.xml,0.333333333,0.5,0.449820809
06_524.xml,0.4,0.2,0.430750575
06_525.xml,0.363636364,0.6,0.462481382
06_526.xml,0.75,0.8,0.544898926
06_527.xml,0.5,0.222222222,0.505275366
06_531.xml,0.555555556,0.714285714,0.381164912
06_532.xml,0.384615385,0.75,0.525411563
06_533.xml,0.307692308,0.333333333,0.440574225
06_536.xml,0.166666667,0.285714286,0.527207891
06_538.xml,0.25,0.333333333,0.560003764
06_54.xml,0,0,0.693147181
06_540.xml,0.266666667,0.5,0.606652394
06_546.xml,0.571428571,0.6,0.478068806
06_548.xml,0.7,0.5,0.416572408
06_551.xml,0.333333333,0.5,0.367677625
06_552.xml,1,1,0.551169302
06_555.xml,0.545454545,0.5,0.433347437
06_559.xml,0.333333333,0.125,0.551048099
06_56.xml,0.6,0.2,0.569662254
06_57.xml,0,0,0.693147181
06_571.xml,0.333333333,1,0.362725213
06_573.xml,1,0.75,0.504326099
06_574.xml,0.5,0.5,0.54639625
06_575.xml,0.5,1,0.547511256
06_58.xml,0.2,0.666666667,0.569436342
06_582.xml,0.272727273,0.285714286,0.546809908
06_584.xml,0.4,0.75,0.406464107
06_587.xml,0.25,0.25,0.674778632
06_588.xml,0.75,0.571428571,0.416879747
06_589.xml,0.375,0.5,0.476137026
06_59.xml,0,0,0.587303561
06_590.xml,0.3125,0.8,0.495980271
06_591.xml,0.5,1,0.402199947
06_592.xml,0.333333333,0.4,0.597941514
06_598.xml,0.75,0.5,0.647158688
06_6.xml,0.545454545,0.666666667,0.434341462
06_60.xml,0.384615385,0.6,0.361062914
06_600.xml,0.285714286,0.75,0.463026418
06_601.xml,0.4,0.5,0.536077737
06_603.xml,0.5,0.5,0.558632192
06_606.xml,0.666666667,0.8,0.564680812
06_607.xml,0.5,0.4,0.518676105
06_609.xml,0.2,0.2,0.419105469
06_61.xml,0.5,0.4,0.453862369
06_610.xml,0.6,0.8,0.562341933
06_611.xml,0.571428571,0.6,0.399465726
06_613.xml,0.2,0.5,0.545383131
06_616.xml,0.1,0.25,0.450642542
06_617.xml,0.333333333,0.4,0.526323884
06_618.xml,0.125,0.2,0.527211211
06_619.xml,0.2,0.8,0.578755183
06_622.xml,0.125,0.666666667,0.527452624
06_623.xml,0.166666667,0.142857143,0.524419878
06_624.xml,0.5,0.666666667,0.497172532
06_626.xml,0.142857143,0.25,0.602356266
06_627.xml,0.2,0.5,0.522883821
06_63.xml,0.5,0.6,0.39817649
06_630.xml,0.5,0.6,0.581083827
06_632.xml,0.416666667,0.5,0.532004288
06_633.xml,0.2,0.75,0.49406428
06_635.xml,0.3125,0.8,0.435100641
06_636.xml,0.357142857,0.4,0.415482554
06_637.xml,0.5,0.333333333,0.52745346
06_639.xml,0.166666667,0.2,0.501658469
06_640.xml,0.214285714,0.5,0.583471003
06_641.xml,0.5,0.142857143,0.529062192
06_642.xml,1,0.5,0.464220989
06_643.xml,0,0,0.556347097
06_644.xml,0.285714286,0.333333333,0.621259169
06_646.xml,0.75,1,0.320614561
06_647.xml,0,0,0.693147181
06_648.xml,0.222222222,0.333333333,0.484584026
06_649.xml,0.4,0.6,0.461469617
06_650.xml,0.333333333,0.25,0.500843346
06_651.xml,0.833333333,0.5,0.338896915
06_652.xml,0.444444444,0.6,0.431542506
06_653.xml,0.285714286,0.5,0.557567623
06_655.xml,0.8,0.666666667,0.447444838
06_656.xml,0.285714286,0.75,0.551468099
06_657.xml,0.2,1,0.549184574
06_659.xml,0.571428571,1,0.482174258
06_66.xml,0.727272727,1,0.316095453
06_660.xml,0.333333333,0.75,0.509895227
06_661.xml,0.583333333,0.75,0.533423935
06_662.xml,0.8,0.666666667,0.317842616
06_663.xml,0.5,0.5,0.356950934
06_664.xml,0,0,0.660769536
06_666.xml,0.5,0.333333333,0.627158874
06_668.xml,0.142857143,0.375,0.619473058
06_67.xml,0.692307692,0.5,0.409479045
06_670.xml,0.333333333,0.666666667,0.64906169
06_671.xml,0.6,0.4,0.499864412
06_672.xml,0,0,0.693147181
06_675.xml,0.428571429,0.8,0.451043265
06_679.xml,0.666666667,0.333333333,0.426668949
06_68.xml,0.25,0.25,0.582559213
06_682.xml,0.571428571,0.25,0.477228276
06_684.xml,0,0,0.630466598
06_685.xml,0.25,0.25,0.572707354
06_686.xml,0.538461538,0.5,0.552790798
06_688.xml,0.555555556,0.833333333,0.544875413
06_693.xml,0.2,0.4,0.672331608
06_695.xml,0.45,0.6,0.464002515
06_696.xml,0.666666667,0.666666667,0.565691045
06_699.xml,0.666666667,1,0.500287771
06_7.xml,0.5,0.6,0.616388643
06_70.xml,0.8,0.6,0.511456929
06_700.xml,0.5,0.75,0.541293393
06_701.xml,0.5,0.25,0.579845057
06_702.xml,0.5,0.4,0.53464609
06_703.xml,0.5,0.25,0.693147181
06_704.xml,0,0,0.538227084
06_705.xml,0.888888889,1,0.340775799
06_706.xml,0.7,1,0.443476259
06_707.xml,0.5,0.4,0.569712696
06_708.xml,0.75,1,0.541193939
06_709.xml,0.333333333,0.25,0.649962374
06_71.xml,0.4,0.375,0.453594461
06_710.xml,0.6,0.6,0.532136238
06_711.xml,1,0.666666667,0.441084305
06_713.xml,0.8,0.666666667,0.543122396
06_714.xml,0.5,0.4,0.500980256
06_715.xml,0.6,0.666666667,0.475376517
06_717.xml,0.3,0.5,0.477979973
06_719.xml,0,0,0.55401454
06_721.xml,0.5,0.666666667,0.544380892
06_722.xml,0.272727273,0.75,0.588868877
06_723.xml,0.833333333,0.666666667,0.426128624
06_724.xml,0.125,0.333333333,0.531228465
06_725.xml,0.4,0.166666667,0.562464487
06_726.xml,0.5,0.333333333,0.55426172
06_727.xml,0.6,0.5,0.399710994
06_728.xml,0.333333333,0.666666667,0.614164099
06_729.xml,0,0,0.693147181
06_732.xml,0,0,0.567062732
06_733.xml,0.6,1,0.448769936
06_734.xml,0.2,0.5,0.482535073
06_735.xml,0.4,0.666666667,0.470323111
06_736.xml,0.375,0.5,0.618657894
06_737.xml,0.545454545,0.75,0.398396572
06_739.xml,0.444444444,0.8,0.590506103
06_74.xml,0.166666667,0.166666667,0.498475387
06_740.xml,1,0.666666667,0.526705771
06_741.xml,0.666666667,0.666666667,0.519077422
06_743.xml,0.454545455,0.6,0.554522086
06_745.xml,0.5,0.5,0.402359036
06_748.xml,0.285714286,0.4,0.470263933
06_752.xml,0.375,0.6,0.579626871
06_754.xml,0.2,0.333333333,0.551610443
06_755.xml,0.2,0.25,0.513989403
06_757.xml,0.230769231,0.25,0.487344218
06_758.xml,0.428571429,0.75,0.472080914
06_759.xml,0.375,0.666666667,0.501412844
06_76.xml,0,0,0.522978745
06_760.xml,0.75,0.8,0.351153025
06_761.xml,0,0,0.693147181
06_765.xml,0.333333333,0.428571429,0.42088994
06_766.xml,0.25,0.166666667,0.410069069
06_767.xml,0.333333333,0.8,0.369490876
06_768.xml,0,0,0.660061457
06_769.xml,0.2,0.2,0.451330112
06_77.xml,0.285714286,0.5,0.559439644
06_772.xml,0.222222222,0.5,0.549222943
06_773.xml,0.75,0.666666667,0.338471987
06_774.xml,0.272727273,0.4,0.546052555
06_779.xml,0.45,0.6,0.431799816
06_78.xml,0.142857143,0.2,0.458353842
06_780.xml,0.166666667,0.2,0.449368405
06_781.xml,1,0.6,0.446599776
06_782.xml,0.647058824,1,0.349758879
06_783.xml,0.454545455,0.6,0.593447562
06_784.xml,0.117647059,0.6,0.6055705
06_786.xml,0.5,0.5,0.297878092
06_788.xml,0.6,0.5,0.482508272
06_79.xml,0.416666667,0.571428571,0.517516493
06_790.xml,0.666666667,0.75,0.486395699
06_792.xml,0.285714286,0.6,0.574897646
06_793.xml,0.75,0.5,0.563524263
06_8.xml,0.444444444,0.666666667,0.434057951
06_802.xml,0.5,0.333333333,0.496682967
06_805.xml,0.25,0.25,0.519885237
06_807.xml,0.5,0.428571429,0.463827723
06_808.xml,0.4,0.75,0.41274697
06_809.xml,0.4,1,0.326397285
06_810.xml,0.363636364,0.25,0.460975178
06_811.xml,0.222222222,0.333333333,0.475934242
06_812.xml,0.777777778,0.75,0.456498432
06_813.xml,0.25,0.75,0.432460849
06_814.xml,0.384615385,0.4,0.418210435
06_815.xml,0.5,0.4,0.500215993
06_816.xml,1,1,0.359061862
06_818.xml,0.230769231,0.666666667,0.509011546
06_819.xml,0.166666667,0.5,0.625305609
06_82.xml,1,0.25,0.480267122
06_821.xml,0.454545455,0.5,0.444569371
06_822.xml,0.333333333,0.2,0.470601199
06_823.xml,0.5,0.2,0.501623475
06_825.xml,0.384615385,0.4,0.564033231
06_826.xml,0,0,0.693147181
06_828.xml,0.2,0.5,0.569416048
06_83.xml,0.5,0.75,0.492949203
06_831.xml,0.5,0.75,0.524782826
06_832.xml,0.5,0.5,0.575308861
06_833.xml,0.4,0.75,0.482532321
06_834.xml,0.157894737,0.6,0.498193219
06_836.xml,0.428571429,0.428571429,0.514296264
06_838.xml,0.833333333,0.75,0.406726318
06_840.xml,0,0,0.564956701
06_842.xml,0.75,0.5,0.600377695
06_843.xml,0.428571429,0.6,0.383189357
06_844.xml,0.75,0.5,0.583409346
06_845.xml,0,0,0.659454174
06_846.xml,0.25,0.166666667,0.569989362
06_847.xml,0.333333333,0.5,0.601754508
06_848.xml,0.125,0.25,0.381638584
06_849.xml,0.222222222,0.666666667,0.642795225
06_85.xml,0.2,0.5,0.490533172
06_850.xml,0.75,0.166666667,0.498339035
06_851.xml,0.142857143,0.166666667,0.479433508
06_852.xml,1,0.6,0.48408808
06_86.xml,0,0,0.693147181
06_862.xml,0.6,0.666666667,0.467092996
06_863.xml,0.25,0.142857143,0.538934257
06_868.xml,0.2,0.2,0.650421401
06_869.xml,0.466666667,0.6,0.523537668
06_87.xml,0.5,0.25,0.693147181
06_872.xml,0.125,1,0.519516879
06_88.xml,0.5,0.333333333,0.693147181
06_880.xml,0.625,0.833333333,0.440468921
06_881.xml,0.666666667,0.5,0.411476533
06_882.xml,0.666666667,0.4,0.492431376
06_884.xml,0.25,0.142857143,0.585534179
06_885.xml,0.285714286,0.2,0.63027692
06_886.xml,0.333333333,0.6,0.469658003
06_887.xml,0.5,0.5,0.574831649
06_888.xml,0.25,0.333333333,0.4909982
06_889.xml,0.25,1,0.431366701
06_89.xml,0,0,0.693147181
06_890.xml,0.375,0.6,0.39570157
06_891.xml,0.571428571,0.5,0.506783361
06_892.xml,0.75,0.75,0.420627938
06_893.xml,0.5,0.166666667,0.63292441
06_895.xml,0.25,0.333333333,0.53464594
06_896.xml,0.583333333,0.666666667,0.406804762
06_897.xml,0.8,0.75,0.572500915
06_898.xml,0,0,0.593400363
06_899.xml,0.111111111,0.333333333,0.572037489
06_9.xml,0.666666667,0.5,0.4023272
06_90.xml,0.6,0.5,0.564228423
06_900.xml,0.380952381,0.5,0.427450154
06_901.xml,0,0,0.532649687
06_902.xml,1,0.166666667,0.514004422
06_903.xml,0.352941176,0.333333333,0.532196888
06_904.xml,0.75,0.666666667,0.4565762
06_905.xml,0.571428571,0.5,0.460971733
06_906.xml,0.5,0.5,0.579441799
06_907.xml,0.833333333,0.8,0.385503446
06_908.xml,0.6,0.666666667,0.409014826
06_91.xml,0.1,0.6,0.591816199
06_912.xml,0.333333333,1,0.601338139
06_913.xml,0.6,1,0.329714854
06_914.xml,0.375,0.5,0.476986359
06_916.xml,0.666666667,0.5,0.593819372
06_917.xml,1,0.333333333,0.515715752
06_918.xml,0.538461538,0.5,0.447636063
06_92.xml,0.428571429,0.666666667,0.465380412
06_920.xml,0.25,0.2,0.515812028
06_921.xml,0,0,0.68048709
06_923.xml,0,0,0.465053858
06_925.xml,0.75,0.6,0.400732007
06_927.xml,0.555555556,0.75,0.431462661
06_93.xml,0.333333333,1,0.613156442
06_930.xml,1,0.4,0.501292583
06_931.xml,0.333333333,0.666666667,0.592647065
06_933.xml,0.714285714,0.8,0.473927847
06_934.xml,0.333333333,0.4,0.504193943
06_935.xml,0.533333333,0.75,0.394333718
06_936.xml,0.291666667,0.75,0.538076415
06_937.xml,0,0,0.549520628
06_939.xml,0.777777778,0.5,0.288925933
06_94.xml,1,0.666666667,0.419708778
06_941.xml,0.75,0.25,0.432478236
06_942.xml,0.416666667,0.5,0.412726083
06_943.xml,0.777777778,0.5,0.486326794
06_944.xml,0.5,0.75,0.492571183
06_945.xml,0.333333333,0.166666667,0.513037196
06_946.xml,0.375,0.6,0.372486344
06_948.xml,0.333333333,0.75,0.416011545
06_949.xml,0.333333333,0.4,0.595233462
06_954.xml,0.333333333,0.5,0.533379366
06_955.xml,0.333333333,0.2,0.418297509
06_958.xml,0.375,0.4,0.460578459
06_96.xml,0,0,0.55495166
06_961.xml,0.428571429,0.5,0.59278112
06_963.xml,0.166666667,0.2,0.517721082
06_964.xml,0.777777778,0.8,0.441649956
06_965.xml,0.5,0.6,0.468220379
06_966.xml,0.111111111,0.166666667,0.550209652
06_967.xml,0.4,0.5,0.553325553
06_969.xml,0.4,0.75,0.350699757
06_97.xml,0,0,0.693147181
06_972.xml,0.5,0.5,0.391568238
06_979.xml,0.5,0.6,0.491108142
06_98.xml,1,0.833333333,0.541170039
06_980.xml,1,0.8,0.518627418
06_981.xml,0.204545455,0.333333333,0.467583585
06_994.xml,1,0.8,0.531108817
06_996.xml,0.4,0.4,0.485021986
06_999.xml,0.846153846,0.5,0.469524007
07_1.xml,0.375,0.6,0.497264733
07_10.xml,0.2,0.125,0.432979466
07_1000.xml,0.444444444,0.333333333,0.543027212
07_1001.xml,0.5,0.75,0.54454596
07_1003.xml,0.555555556,0.75,0.42582945
07_1004.xml,0.6,0.8,0.306574133
07_1006.xml,0.307692308,0.666666667,0.463263066
07_1007.xml,0.6,0.4,0.434435949
07_1009.xml,0.222222222,0.2,0.517052023
07_1010.xml,0.583333333,0.375,0.532306154
07_1011.xml,0.2,0.2,0.600730079
07_1012.xml,1,0.4,0.538539068
07_1014.xml,0.8,1,0.471935909
07_1015.xml,0.5,0.666666667,0.561560292
07_1025.xml,0.333333333,0.2,0.584375742
07_1026.xml,0.75,0.5,0.428961686
07_1027.xml,0.666666667,0.75,0.390333464
07_1028.xml,0.333333333,0.4,0.584781416
07_1029.xml,0.428571429,0.8,0.514426748
07_103.xml,0.428571429,0.5,0.344333487
07_1030.xml,0.571428571,0.166666667,0.346270506
07_1031.xml,0.333333333,0.25,0.559896219
07_1037.xml,0.8,0.5,0.450854096
07_1038.xml,0.538461538,0.75,0.463980939
07_104.xml,0,0,0.693147181
07_1040.xml,0.375,0.571428571,0.526626685
07_1041.xml,0.142857143,0.5,0.637824704
07_1042.xml,1,0.2,0.589970181
07_1044.xml,0.166666667,0.166666667,0.460825754
07_1047.xml,0.260869565,0.833333333,0.563888557
07_1048.xml,0.142857143,0.166666667,0.527814335
07_105.xml,0,0,0.693147181
07_1051.xml,0.333333333,0.25,0.337348881
07_1052.xml,0.8,0.6,0.499706612
07_1054.xml,0.363636364,0.6,0.395195901
07_1055.xml,0.333333333,1,0.535771571
07_1057.xml,0.6,0.5,0.426920782
07_1058.xml,0.333333333,1,0.48834946
07_1059.xml,0.375,0.4,0.469351145
07_1061.xml,0.6,0.5,0.584337748
07_1062.xml,0.043478261,0.142857143,0.519619833
07_1063.xml,0.571428571,0.6,0.39802044
07_1066.xml,0,0,0.586532839
07_1069.xml,0.4,0.333333333,0.463646925
07_1072.xml,1,0.5,0.527378911
07_1075.xml,0.666666667,0.75,0.457788503
07_1076.xml,0.6,0.666666667,0.448469701
07_1078.xml,0.538461538,1,0.412344003
07_1079.xml,0.833333333,1,0.367205506
07_1080.xml,0.428571429,0.5,0.590206353
07_1081.xml,0.5,0.6,0.520212383
07_1082.xml,1,0.333333333,0.551292813
07_1084.xml,1,0.666666667,0.484491517
07_1085.xml,0.538461538,0.5,0.590678885
07_1087.xml,0.571428571,0.6,0.431330167
07_1088.xml,0.666666667,0.333333333,0.527337687
07_1090.xml,0.555555556,0.666666667,0.479361501
07_1091.xml,0.25,0.2,0.495970367
07_1092.xml,0,0,0.635228625
07_1095.xml,0,0,0.591537652
07_1098.xml,0,0,0.509178172
07_11.xml,0.75,0.5,0.436043818
07_1100.xml,0,0,0.568777474
07_1104.xml,0.6,0.666666667,0.486398005
07_1108.xml,0.5,0.4,0.51965384
07_111.xml,0.6,0.2,0.602260798
07_1123.xml,0,0,0.637308049
07_1126.xml,0,0,0.492267312
07_1129.xml,0.5,0.6,0.381418705
07_1132.xml,0.166666667,0.166666667,0.586479297
07_1133.xml,0.25,0.333333333,0.571833071
07_1136.xml,0.24,0.6,0.598595148
07_1138.xml,0.294117647,0.333333333,0.452121021
07_1139.xml,0.25,0.4,0.588643033
07_114.xml,0.325,0.6,0.576011282
07_1140.xml,0.857142857,0.75,0.365790515
07_1141.xml,1,0.6,0.603569966
07_1142.xml,0.533333333,0.8,0.414583228
07_1154.xml,0.5,0.142857143,0.663035795
07_1159.xml,0.25,0.142857143,0.509533252
07_1161.xml,0.8,0.666666667,0.379464395
07_1162.xml,0.75,0.2,0.352435195
07_1165.xml,1,0.25,0.564912044
07_1167.xml,0.545454545,0.8,0.453259492
07_1171.xml,0,0,0.510130384
07_1172.xml,0.276923077,0.714285714,0.33743841
07_1173.xml,0.25,0.333333333,0.507120555
07_1174.xml,0.444444444,1,0.412779655
07_1175.xml,0.5,0.333333333,0.495865614
07_1176.xml,0.333333333,0.4,0.489557048
07_1178.xml,0.571428571,0.4,0.442381576
07_1179.xml,0.071428571,0.2,0.498707658
07_1182.xml,0.333333333,0.75,0.449193553
07_1183.xml,0.25,0.5,0.569511989
07_1184.xml,0.666666667,1,0.494281968
07_1185.xml,0.142857143,0.2,0.408707767
07_1188.xml,0.833333333,1,0.473909121
07_1189.xml,0.153846154,0.222222222,0.663298107
07_1191.xml,0.333333333,0.75,0.431929092
07_1192.xml,0.8,0.666666667,0.459252769
07_1193.xml,0.2,0.333333333,0.47571902
07_1194.xml,0.8,0.75,0.410653729
07_1195.xml,0.2,0.8,0.619268955
07_1197.xml,0.166666667,0.4,0.504051133
07_1199.xml,0.375,0.333333333,0.48590695
07_1203.xml,0.6,0.75,0.478337055
07_1204.xml,0.166666667,0.166666667,0.61190512
07_1205.xml,0.117647059,0.571428571,0.601889065
07_121.xml,0.222222222,0.5,0.491719071
07_1212.xml,0.230769231,1,0.480694771
07_1216.xml,0.3,0.75,0.43856408
07_1218.xml,0.333333333,0.285714286,0.446379644
07_122.xml,0.35,0.6,0.492089912
07_1220.xml,0.25,0.75,0.59066394
07_1221.xml,0.727272727,0.5,0.493190687
07_1224.xml,0.5,0.25,0.403715064
07_1225.xml,1,0.6,0.462009515
07_1226.xml,0.555555556,0.285714286,0.402346214
07_123.xml,0.166666667,0.2,0.465489813
07_1234.xml,0.363636364,0.333333333,0.473852689
07_1236.xml,0.666666667,0.4,0.395342459
07_124.xml,0.75,1,0.401387213
07_1242.xml,0.166666667,0.5,0.404261065
07_1243.xml,0.285714286,0.2,0.611899462
07_1244.xml,0.258064516,1,0.548247243
07_1245.xml,0.75,0.4,0.615442691
07_1246.xml,0.384615385,0.25,0.539450316
07_1247.xml,0,0,0.544052866
07_1249.xml,0.333333333,0.166666667,0.385397733
07_1251.xml,0.230769231,0.2,0.580886941
07_1252.xml,0.6,0.6,0.523724585
07_1253.xml,0.5,0.75,0.522884474
07_1259.xml,0.6,0.3,0.511138523
07_126.xml,0.428571429,0.666666667,0.387453284
07_127.xml,0.8,1,0.345396684
07_1270.xml,0.2,0.25,0.484440502
07_1273.xml,0.28,0.6,0.405038871
07_1274.xml,0.333333333,0.142857143,0.619179684
07_1282.xml,0.636363636,0.8,0.583358724
07_1287.xml,0.222222222,0.4,0.452233528
07_1288.xml,0.666666667,0.333333333,0.540397034
07_129.xml,0.4,0.5,0.465504348
07_1290.xml,0.666666667,0.166666667,0.539070608
07_1295.xml,0.714285714,0.666666667,0.460515539
07_13.xml,0.571428571,1,0.384014684
07_1300.xml,0.285714286,0.4,0.48530354
07_1316.xml,0.6,0.75,0.404582432
07_1318.xml,0.5,0.75,0.47504959
07_1319.xml,0.210526316,0.5,0.582797805
07_1323.xml,0.111111111,0.333333333,0.53932522
07_1326.xml,0.777777778,1,0.363148375
07_1327.xml,0.5,0.5,0.412724404
07_1328.xml,0.5,0.5,0.51774765
07_1329.xml,0.5,0.4,0.451115099
07_133.xml,0.5,0.428571429,0.460766225
07_1330.xml,0.25,0.166666667,0.607287135
07_1331.xml,0.5,0.25,0.373444776
07_1332.xml,0.25,0.285714286,0.536261107
07_1333.xml,0.333333333,0.6,0.608356618
07_1338.xml,0.333333333,0.6,0.472016788
07_134.xml,0.4,0.5,0.454980662
07_1341.xml,0.363636364,0.75,0.530930805
07_1342.xml,0.357142857,1,0.41968644
07_1343.xml,0.375,0.166666667,0.48375619
07_1345.xml,0.285714286,0.333333333,0.459732582
07_1346.xml,0.333333333,0.4,0.62241515
07_1347.xml,0.2,0.125,0.46007612
07_1348.xml,0.6,0.5,0.433384693
07_1351.xml,0,0,0.525546999
07_1352.xml,0.294117647,1,0.533809523
07_1357.xml,0.5,0.4,0.378270554
07_1358.xml,0,0,0.579933333
07_1359.xml,0.4,0.285714286,0.607949278
07_136.xml,0.666666667,1,0.511045806
07_1362.xml,0.2,0.25,0.606699244
07_1365.xml,0.75,0.8,0.588587322
07_1367.xml,1,0.2,0.488510299
07_137.xml,0.461538462,0.666666667,0.468372214
07_1371.xml,0.4,0.75,0.52178518
07_1372.xml,0.571428571,0.75,0.508523611
07_1373.xml,0.6,0.333333333,0.519051149
07_1375.xml,0.333333333,0.25,0.566884052
07_1376.xml,0.625,0.333333333,0.455132308
07_1377.xml,0.333333333,0.4,0.553142541
07_1379.xml,0.333333333,0.4,0.521656634
07_138.xml,0.4,0.5,0.417570306
